drug_id,batch_rfid,qr_code_id,hospital_id,region,supply_chain_event,stock_quantity,demand_quantity,status,expiry_date,temperature_celsius,cost_usd,compliance_score
D68889,98FC142A-C5D,0058071c-983d-4b1b-9ef0-21be25ec0165,H0044,East,Received_From_Distributor,139,185,Shortage,3/10/2027,9.75,131.83,0.597
D68890,1A80D2C5-333,2c2349b8-60a3-4387-b9f5-6649714c0d81,H0019,West,Received_From_Distributor,465,414,Surplus,1/15/2028,9.34,159.34,0.907
D68891,3B10822B-6AF,33db64ff-5189-4119-8e0e-9375ed9d386b,H0037,East,Requested_By_Pharmacy,136,198,Shortage,6/4/2027,4.8,190.34,0.771
D68892,F8A4AED0-09C,b2d6defa-1877-43d4-a3da-7272b1af15d4,H0005,North,Expiry_Warning,374,335,Surplus,5/2/2027,10.65,101.75,0.63
D68893,E6F94360-625,5ad51523-b9c4-4495-9553-c616fb3e6509,H0004,East,Dispatched_For_Transfer,128,293,Shortage,9/14/2027,8,61.22,0.815
D68894,48ACA6B0-F05,013f4ad1-6842-4f38-a98d-cdd2372a8ffe,H0001,West,Quality_Checked,463,345,Surplus,2/15/2027,11.93,157,0.531
D68895,F055D38A-3F2,44cabb82-5e25-4579-a728-f5006ae218cf,H0094,East,Stored_In_Inventory,494,63,Surplus,5/7/2027,4.68,169.69,0.742
D68896,AECE66FD-ACB,1d3544e1-e080-44da-b733-992ce13d07a1,H0017,Central,ColdChain_Validated,366,355,Surplus,4/2/2026,8.08,138.82,0.298
D68897,A1B975A3-8B4,562afc42-7b92-4477-9e21-2ca747f03d4e,H0043,East,Quality_Checked,426,30,Surplus,3/4/2027,5.67,170.56,0.673
D68898,560A67B2-621,a31faf40-0401-4603-82de-fd7a13c4d25a,H0100,Central,Stored_In_Inventory,498,107,Surplus,1/17/2028,8.12,147.41,0.934
D68899,824915D5-A33,88329490-720a-4243-a2e0-e7003a16d2d9,H0050,North,Dispatched_For_Transfer,271,25,Surplus,2/8/2027,3.86,191.71,0.64
D68900,6538B6D3-30D,b5970212-be9d-44fe-a548-b63ce7be74bb,H0030,East,Stored_In_Inventory,253,437,Shortage,12/28/2026,5.21,116.28,0.618
D68901,49C95B2D-573,7f1be869-3a73-4ada-8fe6-5bdefdd800f4,H0064,West,Requested_By_Pharmacy,483,84,Surplus,7/19/2026,11.25,79.19,0.339
D68902,630B3DBE-486,d2a84243-9662-4684-a8ab-d754e59e3ae4,H0082,East,Temperature_Alert,391,331,Surplus,10/30/2026,4.18,137.7,0.548
D68903,2A8F9696-634,e6721ea8-7756-4ee0-89a5-9ea633df73ef,H0036,North,Stored_In_Inventory,112,203,Shortage,4/16/2026,7.83,18.48,0.316
D68904,A9DD460A-27E,3d5fbe1a-c346-4ed1-a9d0-73d4cb147a48,H0001,East,Dispatched_For_Transfer,498,326,Surplus,6/28/2026,11.1,102.19,0.322
D68905,458B2EA1-466,a5b0a7b4-8786-4852-a92a-db77bfda058e,H0069,Central,Requested_By_Pharmacy,46,41,Surplus,1/27/2027,6.29,155.81,0.625
D68906,2A1C05C7-517,2e60b5a5-775e-4d53-acaa-bf05130083d0,H0082,South,Dispatched_For_Transfer,151,18,Surplus,11/23/2026,8.65,37.95,0.515
D68907,6D036970-684,d74c363f-dd2c-4db4-8140-58976944c4ea,H0029,West,Received_From_Distributor,46,225,Shortage,12/21/2027,9.23,83.08,0.885
D68908,6BD5599E-E18,5f756d74-6f0a-4b32-aff6-b8d0fb88d066,H0081,North,Requested_By_Pharmacy,17,368,Shortage,5/20/2026,6.99,73.31,0.366
D68909,1E36EA1C-81D,3337d727-3e4a-4f6d-8d26-88da966a2980,H0085,West,Quality_Checked,240,395,Shortage,10/28/2026,5.17,70.32,0.559
D68910,408B6C7F-2A7,a52b6da3-fbab-411a-a596-798fd399109e,H0066,East,Stored_In_Inventory,342,170,Surplus,7/26/2027,9.89,131.87,0.728
D68911,85B2FBA2-79B,5c81b81e-a6f7-4a4d-884c-ba699408548a,H0036,Central,Delivered,406,177,Surplus,8/24/2027,7.1,102.01,0.812
D68912,A6E93A18-056,1a66fa16-19f7-4cc5-9f8c-a7f04b4ce122,H0062,South,Stored_In_Inventory,305,154,Surplus,5/28/2026,2.28,160.48,0.359
D68913,E5C7D31B-261,30f48a01-a807-4ca5-86c5-c46b25e9d84d,H0020,South,Expiry_Warning,116,176,Shortage,10/23/2026,10.62,16.28,0.445
D68914,323D8613-BC0,16edde4d-0090-4860-84ba-cca1f94be51a,H0083,Central,Temperature_Alert,357,85,Surplus,3/23/2027,4.27,93.51,0.69
D68915,D2618C09-912,aa70a590-92e4-4f1c-8107-1c356c0b8103,H0054,East,Requested_By_Pharmacy,451,340,Surplus,9/3/2027,6.43,7.73,0.835
D68916,97DB567D-BE9,9b05b617-9b06-4a3d-9c0a-e7c9663e19c9,H0082,Central,Quality_Checked,27,229,Shortage,1/13/2027,3.35,48.07,0.604
D68917,2149FF8D-F99,7ad5ad91-fb14-45a7-8693-b946b8d95059,H0013,West,Quality_Checked,322,363,Shortage,4/11/2027,6.42,156.2,0.695
D68918,735ACD3E-D53,ac9978ad-cd01-4235-b1e5-4d356e3de779,H0047,West,Delivered,92,39,Surplus,12/17/2026,2.42,25.68,0.56
D68919,CF524204-F96,334c32ed-c8e0-4a5a-bfc0-7ff2944b6c8b,H0075,East,Quality_Checked,431,362,Surplus,9/5/2026,7.23,25.59,0.466
D68920,D8B74B60-EEB,ffe672b4-57b5-40b6-b268-5716483f9462,H0097,Central,Quality_Checked,297,192,Surplus,4/25/2026,6.75,83.28,0.347
D68921,9FD823F0-30B,2961b031-5bcb-4b62-9118-cba5e88b95b8,H0028,Central,ColdChain_Validated,479,228,Surplus,5/1/2027,10,156.5,0.642
D68922,791C7C15-F8A,22b99936-1d94-481e-b58c-ad057747805d,H0055,North,Received_From_Distributor,203,135,Surplus,9/29/2027,7.16,129.41,0.846
D68923,056E32A9-D8D,68b35a49-23f0-4d48-938b-9d5d5c2f0d80,H0043,South,Received_From_Distributor,470,378,Surplus,5/14/2026,5.5,157.44,0.39
D68924,7EA65E8E-04F,101244c8-8aae-42a9-8cdb-d7d97f19eb83,H0044,North,Requested_By_Pharmacy,224,355,Shortage,4/24/2026,6.13,14.66,0.358
D68925,32F5174E-3A1,936997dc-3ab1-4830-9344-0f7764c86645,H0021,East,Delivered,290,315,Shortage,4/2/2027,7.65,114.93,0.661
D68926,0049E9AE-B26,a00b27f2-9e9c-4924-a7f4-f7bc63ebdb37,H0094,South,Expiry_Warning,229,13,Surplus,5/12/2027,10.24,93.39,0.648
D68927,0A296394-CD2,17247bd2-e10a-4ce9-b158-91d61695f37a,H0053,East,Received_From_Distributor,451,73,Surplus,11/4/2026,1.46,179.72,0.499
D68928,562AB2CE-955,8c98f9fe-2f67-48bf-812a-296a6d4d857d,H0047,Central,ColdChain_Validated,468,32,Surplus,6/22/2027,11.19,148.78,0.669
D68929,89C40235-572,c0707f5a-27ef-418c-b7b1-1318f55eb173,H0096,North,Received_From_Distributor,298,403,Shortage,5/17/2027,1.92,87.75,0.696
D68930,DE789C82-4CF,c74c5a41-e40f-4977-b8c3-be195cb17629,H0087,East,Quality_Checked,353,373,Shortage,7/1/2026,4.79,113,0.443
D68931,20E8FCF5-7EF,5ea135f2-6bb4-4e1e-91c5-9bf6d8b7826f,H0025,North,Received_From_Distributor,203,238,Shortage,1/25/2027,4.7,87.84,0.643
D68932,F4FB1149-4CB,1e4222ca-75f4-40c7-a7dd-a1f693ed4517,H0096,Central,Quality_Checked,167,35,Surplus,1/23/2027,6.85,91.02,0.61
D68933,76F03F8C-B23,29182a9c-eda7-499c-a064-18839d82d89f,H0041,East,Temperature_Alert,474,319,Surplus,9/10/2027,4.9,128.65,0.869
D68934,BB6EAC07-616,42780510-37c9-47f6-aa2b-5a8b77ac90d3,H0031,Central,Quality_Checked,113,236,Shortage,12/5/2027,3.41,47.22,0.923
D68935,E8AA29DE-1BF,cde7aa59-ed95-44b6-afd3-964985d9ee09,H0013,East,Dispatched_For_Transfer,43,342,Shortage,7/21/2027,3.68,69.97,0.795
D68936,C093668C-C12,ca4cf342-d88e-4838-9967-4261a268ed42,H0006,Central,Dispatched_For_Transfer,111,58,Surplus,9/18/2027,11.84,59.44,0.742
D68937,D1BEBB61-7BB,eb6a22f7-30f5-4ad9-87de-158b6fe24596,H0001,South,Stored_In_Inventory,136,179,Shortage,11/29/2027,10.2,161.16,0.844
D68938,9FF19BC5-1D0,0b22ca41-a9ec-483c-954b-aa2874c5e95a,H0008,South,Delivered,223,302,Shortage,8/19/2026,9.86,188.68,0.397
D68939,C6C2D8FC-799,f2915dd7-03c4-4185-aa9d-6530df898c8f,H0056,East,Dispatched_For_Transfer,334,283,Surplus,12/7/2026,5.61,85.79,0.589
D68940,753F0768-CCF,01d34186-d5ea-4f78-974a-42215dce4915,H0062,East,Received_From_Distributor,441,369,Surplus,2/6/2027,11.3,20.03,0.535
D68941,D38A7916-286,de79045c-0029-4804-889a-eb0874ab47bf,H0087,South,Delivered,305,90,Surplus,9/11/2027,1.69,23.24,0.805
D68942,CE74530A-B45,43348495-92a1-4d06-ab97-8f5fd4e7c5c2,H0069,East,Received_From_Distributor,188,69,Surplus,10/15/2026,2.38,82.92,0.497
D68943,B40B5A1C-4D9,f3920288-ba27-4f1e-8381-7f3d9efb1573,H0093,North,Temperature_Alert,89,93,Shortage,9/3/2026,3.71,82.02,0.483
D68944,B784CE46-92F,04d90a1d-c452-4a5d-894b-7bb4689e7113,H0022,West,Temperature_Alert,150,58,Surplus,6/4/2026,8.06,33.5,0.359
D68945,3A10D0D5-0E3,01baf1a2-db2c-4ff3-9f4b-223ec47687a2,H0064,West,Temperature_Alert,483,122,Surplus,8/17/2026,2.84,162.39,0.449
D68946,7CC1B567-C38,88cc78e5-328d-40ae-ba98-3281deb58196,H0069,South,Dispatched_For_Transfer,40,365,Shortage,7/1/2027,4.7,102.53,0.796
D68947,9485E581-739,4afe184e-22c5-4689-aad9-6b7e0661e5b8,H0017,North,Temperature_Alert,381,233,Surplus,9/27/2027,2.95,26.27,0.846
D68948,B5592274-5A9,44d3a8e7-8dfe-4906-87e9-68c19e9ebf40,H0018,West,Received_From_Distributor,432,271,Surplus,5/7/2026,9.8,24.25,0.297
D68949,12122D7E-1A0,8cf3422a-815b-492c-ac3f-fc531dcfaf02,H0045,Central,Quality_Checked,72,323,Shortage,11/29/2027,11,91.96,0.828
D68950,EACEF9EE-17B,3470c83c-5052-4e2b-954a-37d4933cc3d4,H0054,North,Requested_By_Pharmacy,57,26,Surplus,6/8/2026,10.35,27.78,0.317
D68951,D562AE78-1B3,141cd391-0daf-4cc5-98f8-6b8267774706,H0039,North,Received_From_Distributor,96,442,Shortage,4/11/2027,1.3,114.43,0.649
D68952,CFF32E6A-053,b05c0841-490c-49fa-aab0-a5b66fb4c684,H0065,South,Dispatched_For_Transfer,313,251,Surplus,6/30/2026,4.49,80.08,0.436
D68953,DB26BA28-081,f24779e6-1c6f-4223-a071-c9b1d3dddebe,H0095,West,Stored_In_Inventory,70,377,Shortage,2/22/2027,8.01,184.34,0.616
D68954,3CE8E0D1-D26,636151dd-7189-45b9-b1fb-b5a3dea04a2f,H0088,Central,Received_From_Distributor,405,424,Shortage,10/29/2026,1.01,86.69,0.484
D68955,82488081-4A3,2e98252b-ecca-4706-a3e0-d9534147183a,H0054,East,ColdChain_Validated,343,318,Surplus,3/27/2027,9.21,124.81,0.624
D68956,E4708FAB-457,d85dbceb-6553-4ae4-a6fe-083fa43f3ea7,H0016,East,ColdChain_Validated,449,24,Surplus,2/4/2027,10.56,163.21,0.548
D68957,EE993DA1-5ED,f13d00ab-0f36-45a1-8b31-16f77d8664fd,H0069,South,Requested_By_Pharmacy,283,404,Shortage,4/2/2027,1.85,64.06,0.651
D68958,6EA3C689-F5A,1c178f22-38d2-4311-9d8e-e951ade4aaf8,H0032,North,Delivered,420,188,Surplus,1/12/2027,5.74,104.82,0.622
D68959,91C06672-C50,3c6ef26a-e6df-4b3e-a1b7-fab95d4d87f3,H0026,Central,ColdChain_Validated,293,353,Shortage,7/24/2026,4.33,28.58,0.456
D68960,1BC28098-9DE,93751ad6-e8db-4375-b24c-836e975d4dda,H0035,East,Received_From_Distributor,475,54,Surplus,5/30/2027,11.42,89.39,0.642
D68961,5CDCB7FA-121,f8fe213d-4b68-4349-b727-ddea8d155ce5,H0053,East,Dispatched_For_Transfer,89,94,Shortage,12/17/2027,4.57,78.29,0.957
D68962,FEC945F8-EF8,7dacc4f1-8d4f-4b65-a363-f508785275c0,H0043,South,Requested_By_Pharmacy,189,108,Surplus,1/22/2027,7.39,88.5,0.598
D68963,809275A0-7CC,6ece9832-5c38-4955-ae41-c0cca0c6d16b,H0041,North,Quality_Checked,281,198,Surplus,7/26/2026,1.1,25.94,0.393
D68964,2C64C8F4-42D,dfe5065a-e12c-46b9-9555-0e211601124a,H0024,East,Temperature_Alert,86,387,Shortage,8/14/2027,10.2,82.69,0.74
D68965,D6278829-527,f86c3535-2439-44e7-a507-281e62862b43,H0044,Central,Dispatched_For_Transfer,451,373,Surplus,1/9/2027,1.32,174.7,0.56
D68966,8BE9A201-6EC,4873c57a-4fa2-48b6-8d86-69a93f6e6b27,H0079,East,Stored_In_Inventory,230,78,Surplus,4/20/2027,7.26,187.73,0.686
D68967,8E4B69AB-7E7,0f2821c3-1e65-4136-851b-7f0388fff6bd,H0023,South,Expiry_Warning,402,273,Surplus,8/14/2027,9.15,52.14,0.761
D68968,2B16AD8A-CB7,0e6c34ae-4687-4c76-89b1-d8fa41611ae0,H0075,West,Quality_Checked,291,19,Surplus,12/29/2027,5.36,63.6,0.97
D68969,EC166879-B1F,ca7984d6-0172-4fe1-a39c-9530a48dff83,H0094,East,ColdChain_Validated,37,333,Shortage,10/8/2026,1.35,6.86,0.47
D68970,78029EA4-4F8,1bec709b-f43d-4c94-b79c-55565093bed5,H0045,South,Received_From_Distributor,370,287,Surplus,1/31/2027,10.91,27.54,0.537
D68971,69F95422-BD5,4d56f649-f420-43c4-b587-fadd6a0af88e,H0094,East,Delivered,86,396,Shortage,9/25/2026,5.03,72.3,0.53
D68972,913533CE-F85,4dd18c3d-cfbc-4fd1-bb45-d3ef8be6afd6,H0055,North,Quality_Checked,173,202,Shortage,8/20/2027,6.13,138.6,0.828
D68973,6B84B1DE-28B,ec694665-bf1f-41ba-a8fe-98a71120393a,H0070,South,Delivered,18,438,Shortage,10/19/2026,9.94,61.98,0.455
D68974,FCE5D0B0-8C3,ef18efa8-1915-4090-9328-276b093892e8,H0069,West,Expiry_Warning,184,348,Shortage,10/11/2026,8.27,19.7,0.481
D68975,BAD176E8-0F7,9ebd930b-4f75-4ec2-a280-e97554aaf528,H0064,East,Temperature_Alert,471,199,Surplus,6/20/2026,4.58,147.52,0.428
D68976,18935272-4B2,e59cc2f9-4427-4900-9a35-5d46625fd8db,H0014,East,Received_From_Distributor,316,414,Shortage,7/2/2026,6.95,96.02,0.409
D68977,067AC7C6-AEB,128d765e-e213-4872-a3d1-13387a9a2b7e,H0030,North,Dispatched_For_Transfer,85,40,Surplus,5/9/2027,2.03,106.24,0.691
D68978,A5EDF2E3-E80,6eae1a9a-bbe4-43d0-98de-5ee1cf169050,H0004,South,Stored_In_Inventory,254,409,Shortage,6/15/2026,6.29,68.57,0.405
D68979,C5D06445-D82,01edfa37-2293-4467-a97b-7c81d9561f67,H0006,South,Requested_By_Pharmacy,131,209,Shortage,10/23/2027,5.71,124.54,0.898
D68980,7D5B9A37-225,7b6d8b46-9dc5-4add-8c5a-929112dac2c8,H0039,East,Stored_In_Inventory,194,312,Shortage,10/30/2027,9.36,178.7,0.832
D68981,9BE1B2C6-504,7f934d58-2996-41e2-b39b-4dd8ba44dd39,H0018,East,Quality_Checked,41,143,Shortage,8/21/2026,9.8,112.98,0.4
D68982,3A031F0A-C98,d1501723-edda-4d3d-ac70-e78e89a459a0,H0051,West,Quality_Checked,495,268,Surplus,9/19/2027,10.59,119.57,0.768
D68983,9404547C-563,536b1e2a-0f8c-4c14-b3ee-4dc51cfcb377,H0056,East,Temperature_Alert,460,61,Surplus,8/28/2027,10.43,77.84,0.749
D68984,860E1BAA-997,d7a2b1cf-52dc-479b-bf15-e6a415157120,H0089,South,Requested_By_Pharmacy,259,114,Surplus,6/28/2026,11.98,21.11,0.304
D68985,991F15D9-847,5d10ecd0-8eee-469c-b65f-b7a24be2ea5f,H0057,South,Requested_By_Pharmacy,66,178,Shortage,3/23/2027,8.78,88.57,0.629
D68986,C14A8757-E37,1f730e36-7242-43ee-b78b-7ab5f1cb901f,H0059,West,Expiry_Warning,319,210,Surplus,5/3/2027,7.83,185.3,0.688
D68987,9A149017-679,7ca72dbe-1d8b-4eed-96a3-5bf3d2af0146,H0061,East,Expiry_Warning,381,229,Surplus,5/9/2027,2.62,137.64,0.703
D68988,380846E6-4CE,771f7067-b2d5-47e4-bd6f-34fda49c8a4f,H0017,Central,Expiry_Warning,153,390,Shortage,10/4/2026,6.15,100.59,0.516
D68989,E6DC7AEA-F08,cd1e1acc-bb57-478a-ab71-0514c711f0f3,H0097,North,ColdChain_Validated,327,68,Surplus,2/26/2027,5.74,126.07,0.665
D68990,276DC959-53F,094efe59-7582-436b-8930-6bc95d25d6a7,H0038,Central,Dispatched_For_Transfer,93,256,Shortage,5/26/2027,9.08,113.91,0.685
D68991,88E7740B-8CE,d525ae55-4285-4a23-af0c-dad1b9ce487f,H0076,South,Expiry_Warning,489,440,Surplus,5/27/2026,4.02,182.92,0.393
D68992,7AABEED5-24A,f8da35e4-7b9f-4571-8693-69e86d17b28a,H0081,East,Expiry_Warning,65,271,Shortage,4/17/2026,10.58,48.65,0.262
D68993,5C7748A9-6CA,3950c89a-4d69-4291-874a-6fb0f0bfb988,H0089,West,Quality_Checked,288,394,Shortage,1/28/2027,3.42,178.29,0.62
D68994,4757AB46-C3E,f8dd3d33-dfa4-4c88-a027-8df7fb7f72ef,H0037,East,Temperature_Alert,282,356,Shortage,2/13/2027,6.32,139.25,0.641
D68995,0AEDAB40-85E,f99ccd6d-9c36-423c-9ccd-0986a1a2de36,H0017,West,Quality_Checked,473,336,Surplus,10/24/2026,11.39,29.91,0.431
D68996,127BEA22-9D3,31240a87-8930-474c-a441-d31404081d4a,H0091,West,Delivered,175,324,Shortage,10/28/2027,4.78,77.52,0.913
D68997,E38198CC-EC2,ac5273a6-e2cd-499e-b4c4-a9f5a01fe75f,H0031,West,Expiry_Warning,465,361,Surplus,11/9/2026,9.01,90.08,0.494
D68998,7F8C974D-7C8,2a8e11b6-1058-4876-b3d8-169c2c648b61,H0014,South,Temperature_Alert,476,97,Surplus,6/5/2027,4.69,21.17,0.77
D68999,BA6CC061-073,58bee167-7c1e-4839-9473-1a580e292ee5,H0053,East,ColdChain_Validated,167,187,Shortage,1/6/2028,6.66,113.07,0.952
D69000,EC79A49F-56F,15a7ca3a-a5e8-4697-8b97-62c1a792936d,H0036,West,Dispatched_For_Transfer,258,304,Shortage,10/6/2026,9.53,55.58,0.451
D69001,159E8869-441,4faac4c7-ba57-4f6e-b9fb-cf121f541877,H0086,South,Dispatched_For_Transfer,195,218,Shortage,5/2/2027,9.96,94.33,0.644
D69002,B42C8607-CA2,6efbc793-000d-4630-ae2e-6994f709eeb4,H0005,East,Quality_Checked,491,146,Surplus,7/13/2026,10.27,90.56,0.353
D69003,FC69FAD5-1BA,d1e26a0a-daea-452f-937c-6d56fb1885d3,H0040,East,Delivered,87,87,Shortage,1/17/2028,2.1,106.73,0.938
D69004,620012DC-C7F,9153a7a8-1e81-4058-9761-d6bccd9df7dc,H0070,South,Temperature_Alert,31,393,Shortage,1/12/2028,10.4,170.01,0.883
D69005,61AE5E55-074,fc73d5b1-952c-4603-bc62-e56321fa6884,H0069,North,Dispatched_For_Transfer,117,103,Surplus,7/16/2027,2.61,157.25,0.768
D69006,5CDBAB9C-0BB,966f68c9-2249-4f11-934d-2c6de929d26b,H0088,South,Delivered,282,285,Shortage,3/21/2027,4,175.24,0.682
D69007,08BDFD74-026,bcb7d078-6fb9-4af0-b97b-5b583aa61a2e,H0022,South,Stored_In_Inventory,261,438,Shortage,8/22/2027,11.68,116.61,0.719
D69008,8ED2CD08-EF5,a608ba2b-4ee6-4949-ba61-0de1052158df,H0014,Central,Expiry_Warning,24,106,Shortage,1/16/2028,2.59,125.08,0.947
D69009,A13DB7EE-3A3,4eef4407-293a-4ef5-b393-36136cf13acd,H0025,West,Quality_Checked,379,333,Surplus,12/21/2027,3.76,88.94,0.945
D69010,938C219B-E70,432f3691-de7c-4d23-bc23-2c44d81395bd,H0084,West,Requested_By_Pharmacy,313,382,Shortage,1/9/2028,4.69,144.86,0.982
D69011,90FCA923-934,22abf82d-f2db-44ac-b92e-a0685969f942,H0065,South,Quality_Checked,169,75,Surplus,6/18/2026,9.87,44.95,0.337
D69012,691651E3-38F,438f8b39-9bfe-4e7e-bdfb-1951afb05363,H0049,West,Requested_By_Pharmacy,214,377,Shortage,11/23/2026,4.53,97.66,0.578
D69013,C75B33B5-976,43345fbf-91eb-4689-a4db-7363c2dd71ea,H0035,South,Expiry_Warning,478,342,Surplus,1/14/2028,10.09,144.26,0.891
D69014,6A70EE3E-94D,278668e6-c7ee-414c-b6f3-f45456c011bb,H0052,South,Received_From_Distributor,122,390,Shortage,6/9/2026,3.26,156.69,0.391
D69015,F5E2607E-28B,76aaef8e-c0ba-4284-a520-dafa74e66959,H0092,East,Stored_In_Inventory,177,376,Shortage,5/12/2027,7.61,53.35,0.701
D69016,DCAE345A-523,23b5fad6-266f-4596-9e41-ec5e0b07c353,H0029,North,Dispatched_For_Transfer,362,270,Surplus,5/8/2026,11.56,40.4,0.263
D69017,50F4670E-410,a6bead40-5816-4c25-acfa-5662dfc97401,H0058,East,Stored_In_Inventory,262,134,Surplus,5/28/2026,1.45,61.26,0.343
D69018,F3F84D32-9B0,4292233c-c022-42a4-9c55-5d83db9335e4,H0072,North,Stored_In_Inventory,450,64,Surplus,5/2/2026,10.99,184.43,0.269
D69019,C3E6C356-351,2999904b-b96e-4980-9dd0-a059c9c81c99,H0082,South,Received_From_Distributor,195,305,Shortage,9/16/2027,2.81,30.18,0.833
D69020,5A9A9AE4-929,db7b6a6b-2b92-4b64-8888-b219d453f4ef,H0031,South,Received_From_Distributor,356,396,Shortage,5/25/2026,7.39,190.85,0.363
D69021,AC9F20C6-3EC,58f38e89-0aaa-4431-ab46-7d3cff26f955,H0021,West,ColdChain_Validated,236,446,Shortage,1/25/2027,1.54,198.99,0.58
D69022,F1706F0B-6B4,514fb90b-1037-4eeb-8c95-24bf6c2198dc,H0006,West,Stored_In_Inventory,25,123,Shortage,7/4/2026,7.28,157.77,0.404
D69023,3EF379B8-EFC,a25e2821-e3ac-4f71-8f05-1a76a6a7fb42,H0009,East,Delivered,165,267,Shortage,5/9/2027,7.77,153.28,0.695
D69024,0ABCA3D6-663,11008b6e-43b4-4a40-ade0-ec88c66ed332,H0030,South,Delivered,363,332,Surplus,6/21/2027,9.88,190.89,0.694
D69025,1606D8BB-F35,9cd2216f-54a2-4b22-a2c4-2c2baf755e04,H0018,East,Received_From_Distributor,120,25,Surplus,10/30/2026,5.58,61.65,0.553
D69026,72218CF5-F2D,35c4d5ee-52ce-4bd7-a405-4e1e54ee85e9,H0030,North,Expiry_Warning,10,101,Shortage,4/20/2027,11.07,30.15,0.61
D69027,DCFBB14A-D67,7b6af349-f772-4947-9902-db6e214cca49,H0084,South,Quality_Checked,50,307,Shortage,9/18/2026,5.07,165.5,0.522
D69028,FDA43DC2-516,54e134e2-6de3-4477-b9fd-319c2f6838df,H0060,West,Received_From_Distributor,57,5,Surplus,12/20/2026,2.01,38.33,0.554
D69029,6573CDBE-412,9d34e514-5417-41c8-ba13-a9268c03a29c,H0055,Central,Quality_Checked,424,400,Surplus,9/15/2026,5.25,13.85,0.516
D69030,3469BA4D-D49,eb2c25c6-d43a-4269-b8d8-abf1eba6502f,H0010,South,Temperature_Alert,429,207,Surplus,11/20/2026,4.37,43.31,0.572
D69031,6F9DB689-742,cb33e102-523d-4ff2-afa9-ce5b9cc58a8d,H0013,East,Requested_By_Pharmacy,117,436,Shortage,5/27/2026,5.91,90.39,0.395
D69032,8AB99505-B07,ef16f4ee-41cc-424c-b439-e67f965f6c48,H0041,West,Received_From_Distributor,170,132,Surplus,11/13/2026,3.2,101.54,0.542
D69033,0D4A9882-3B2,667376c3-f8ed-40ac-bc8c-24ac3a49fcad,H0002,North,Received_From_Distributor,170,354,Shortage,7/12/2027,5.07,17.19,0.811
D69034,EF1D9EC7-F8B,f83eba70-4d37-4200-8b65-a5f122b3228f,H0005,North,ColdChain_Validated,368,136,Surplus,11/11/2027,10.75,91.46,0.816
D69035,90FFBC67-88B,ccc64452-4694-4603-b352-8bcce2864315,H0033,North,Quality_Checked,137,38,Surplus,4/12/2027,8.18,122.84,0.66
D69036,DB89B60B-E07,c1dc5aa0-32e3-489b-a4e1-77230fc2c01d,H0065,West,Dispatched_For_Transfer,219,91,Surplus,8/28/2026,3.18,186.7,0.467
D69037,9AF6E2A3-98A,31c16009-008c-4fa8-abbb-5900a89b04ac,H0037,East,Quality_Checked,160,36,Surplus,6/7/2026,1.58,49.33,0.355
D69038,47029814-B74,67fe2dcd-fde3-40b0-bc67-731d59596fa2,H0061,South,Requested_By_Pharmacy,453,263,Surplus,8/20/2027,3.38,46.14,0.818
D69039,309187D7-492,dd13c592-4071-4ff4-86f5-3ab3c54e984f,H0058,West,Delivered,264,328,Shortage,5/3/2026,5.5,80.94,0.379
D69040,8466E1B6-776,14c09dac-9dd7-4a60-b966-514880422e6e,H0012,Central,ColdChain_Validated,480,317,Surplus,5/14/2027,5.04,196.81,0.754
D69041,87E7BF98-806,12dd91cb-4739-4f92-8703-6022608f8bb0,H0041,South,Stored_In_Inventory,472,374,Surplus,11/4/2027,10.33,70.56,0.818
D69042,BD166A4B-55E,64beeac8-551b-4a42-8f99-ac0ffb69f528,H0028,West,Expiry_Warning,227,412,Shortage,4/7/2026,7.45,13.55,0.315
D69043,84E991B6-A33,5871120b-d2ac-41e1-bb4d-18b18f237d6a,H0082,South,Delivered,39,37,Surplus,7/28/2026,10.27,56.79,0.368
D69044,E5963D53-4D3,901acba7-59df-4d25-bbc3-f58005eeb805,H0036,East,Expiry_Warning,482,391,Surplus,6/27/2027,11.99,113.87,0.658
D69045,C2A0011F-C59,ca4d8abd-e971-4229-957c-80f07df02046,H0094,Central,Quality_Checked,54,392,Shortage,11/22/2027,4.19,85.45,0.925
D69046,EBF19669-8C2,9ecaf4d4-8238-417b-a8bf-b62826fb1dae,H0042,South,Delivered,89,290,Shortage,1/14/2027,6.25,155.97,0.613
D69047,5DEB28AC-6A3,9771ee3e-e6d2-4d4e-8c8f-41bd8d9435a2,H0054,Central,Received_From_Distributor,48,330,Shortage,3/12/2027,8.76,123.42,0.619
D69048,67190F6B-1FF,cd8e6052-ec80-4fd9-80ad-2cf9e3c558ac,H0054,East,Quality_Checked,249,53,Surplus,10/23/2026,6.63,114.09,0.525
D69049,3C688D81-F4F,8c8bb66f-77dd-497a-842c-38c8f91dfacd,H0038,South,Requested_By_Pharmacy,54,290,Shortage,3/3/2027,4.6,67.98,0.677
D69050,2D9DA6C4-273,58436213-af1f-43d4-9118-74bd48c8f3f5,H0085,Central,Stored_In_Inventory,87,86,Surplus,8/5/2026,9.98,112.61,0.381
D69051,F4F4A29F-5A3,2fc892ba-e124-4779-9b91-99f776879ab3,H0071,North,Quality_Checked,346,148,Surplus,6/23/2027,10.82,125.04,0.677
D69052,FFE5436C-916,2b603483-3662-4b6d-8546-d1e70af7efaf,H0069,South,Delivered,405,441,Shortage,9/22/2026,4.06,39.94,0.509
